billID	stateCode	stateBillID	billName	billSummary	aiSummary	introducedSession	billProgressOrder	billProgress	passedFlag	actionCount	versionCount	voteCount	trackedCount	sponsorCount	sponsorList	keywordList	committeeCategories	readCount	lastAction	lastActionDate	lastAmendmentDate	stateLink	hasCompanion	created	addedDate	stance
1843108	TX	SB12	Relating to parental rights in public education, to certain public school requirements and prohibitions regarding instruction and diversity, equity, and inclusion duties, and to student clubs at public schools.	AN ACT relating to parental rights in public education, to certain public school requirements and prohibitions regarding instruction and diversity, equity, and inclusion duties, and to student clubs at public schools.	This bill establishes comprehensive provisions aimed at expanding parental rights and regulating educational practices in Texas public schools. It requires school districts to obtain parental consent for various activities, including human sexuality instruction and student club participation, and prohibits instruction or programming related to sexual orientation and gender identity for students in prekindergarten through 12th grade. The bill mandates that schools cannot infringe on parents' fundamental rights to direct their children's moral, religious, and educational training, and can only do so if absolutely necessary and using the least restrictive means. It also introduces new requirements for school districts, including developing parental engagement policies, providing detailed information about parental rights, and establishing grievance procedures. Additionally, the bill restricts diversity, equity, and inclusion (DEI) duties in schools, preventing employees from promoting or implementing DEI-related policies or statements. Schools must now annually certify their compliance with these new regulations, and the bill provides mechanisms for parents to challenge school decisions through a structured grievance process. The provisions will take effect for the 2025-2026 school year, giving districts time to adapt to the new requirements.	89th Legislature Regular Session	3	Crossed Over	False	43	3	4	185	9	Brandon Creighton (R)*, Paul Bettencourt (R), Brian Birdwell (R), Brent Hagenbuch (R), Phil King (R), Lois Kolkhorst (R), Mayes Middleton (R), Angela Paxton (R), Kevin Sparks (R)	Cost Savings Resulting, Early Childhood Literacy, Giving Preferential Consideration, Mathematics Proficiency Plans, Military Readiness Plans, Typical Work Hours, Behavior Management Techniques, School Counselor Evaluations, Conduct Constituting Assault, Incident Giving Rise	Education	166	Received from the Senate	03/20/2025	03/20/2025	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=SB12	False	02/24/2025	02/24/2025	Anti LGBT
1829124	TX	SB13	Relating to a school district's library materials and catalog, the creation of local school library advisory councils, and parental rights regarding public school library catalogs and access by the parent's child to library materials.	AN ACT relating to a school district's library materials and catalog, the creation of local school library advisory councils, and parental rights regarding public school library catalogs and access by the parent's child to library materials.	"This bill introduces comprehensive changes to school library materials and parental rights in Texas public schools. The legislation requires school districts to establish local school library advisory councils composed primarily of parents, who will help review and recommend library materials based on community values. Parents will now have expanded access to their child's library records and the ability to submit a list of library materials their child cannot check out. The bill defines and prohibits certain types of library materials, including those deemed ""harmful,"" containing ""indecent content,"" or ""profane content,"" and requires school districts to develop collection development policies that reflect these restrictions. School boards must now publicly review and approve all library material acquisitions, including donations, with at least 30 days of public review. The bill also creates a formal process for challenging library materials, where parents, district employees, or community members can submit written challenges to specific books, which must be reviewed by the local advisory council within 90 days. During the review process, challenged materials will be unavailable to students. The legislation aims to increase transparency, parental involvement, and local control over school library content, with implementation beginning in the 2025-2026 school year."	89th Legislature Regular Session	3	Crossed Over	False	33	3	6	82	20	Angela Paxton (R)*, Paul Bettencourt (R)*, Brian Birdwell (R)*, Donna Campbell (R)*, Brandon Creighton (R)*, Pete Flores (R)*, Brent Hagenbuch (R)*, Bob Hall (R)*, Kelly Hancock (R)*, Adam Hinojosa (R)*, Joan Huffman (R)*, Bryan Hughes (R)*, Phil King (R)*, Lois Kolkhorst (R)*, Mayes Middleton (R)*, Robert Nichols (R)*, Tan Parker (R)*, Charles Perry (R)*, Charles Schwertner (R)*, Kevin Sparks (R)*	Academic Experts Specializing, Technology Protection Measures, Material Based Solely, Open-Enrollment Charter School, School Counselor Evaluations, School Counselors Certified, Local Community Values, Adding Library Materials, Library Materials Consistent, Library Material Challenged	Education	838	Referred to Public Education	04/09/2025	03/20/2025	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=SB13	False	02/12/2025	02/12/2025	Anti LGBT
1842350	TX	SB18	Relating to prohibiting municipal libraries that host certain events from receiving state or other public funding.	AN ACT relating to prohibiting municipal libraries that host certain events from receiving state or other public funding.	This bill proposes to amend the Texas Local Government Code by adding a new section that prohibits municipal libraries from receiving state or other public funds if they host events featuring performers who are presenting as a different gender than their biological sex, specifically when reading to minors. Under this proposed legislation, if a municipal library hosts an event where a man presenting as a woman or a woman presenting as a man reads a book to children and their gender presentation is a primary component of the entertainment, the library would be ineligible to receive public funding for the subsequent fiscal year. The bill appears to target drag story hour events and would apply to events occurring on or after the bill's effective date of September 1, 2025. The legislation aims to restrict funding for municipal libraries that host such events, effectively using financial penalties to discourage what the bill's proponents might view as inappropriate entertainment for children.	89th Legislature Regular Session	3	Crossed Over	False	30	3	5	34	20	Bryan Hughes (R)*, Paul Bettencourt (R)*, Brian Birdwell (R)*, Donna Campbell (R)*, Brandon Creighton (R)*, Pete Flores (R)*, Brent Hagenbuch (R)*, Bob Hall (R)*, Kelly Hancock (R)*, Adam Hinojosa (R)*, Joan Huffman (R)*, Phil King (R)*, Lois Kolkhorst (R)*, Mayes Middleton (R)*, Robert Nichols (R)*, Tan Parker (R)*, Angela Paxton (R)*, Charles Perry (R)*, Charles Schwertner (R)*, Kevin Sparks (R)*	Local Government Code, Prohibiting Municipal Libraries, Municipal Libraries, Municipal Library, Library Hosts, Man Presenting, Man Reads, Opposite Gender, Public Funding, Public Funds	Government Affairs	399	Referred to State Affairs	04/09/2025	03/19/2025	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=SB18	False	02/21/2025	03/18/2025	Anti LGBT
1839427	TX	SB19	Relating to the use by a political subdivision of public funds for lobbying and certain other activities.	AN ACT relating to the use by a political subdivision of public funds for lobbying and certain other activities.	This bill restricts how political subdivisions (like counties) can use public funds for lobbying activities. Specifically, political subdivisions are prohibited from spending public money to hire registered lobbyists to lobby state legislators or to pay nonprofit associations that primarily represent political subdivisions and contract with lobbyists. However, the bill does allow some exceptions, such as allowing elected officers and employees to provide information to legislators, appear before legislative committees, and advocate for or against legislation without triggering lobbyist registration requirements. The bill also provides that taxpayers or residents can seek injunctive relief and recover attorney's fees if a political subdivision violates these restrictions. Additionally, the bill modifies existing law regarding county associations, removing language about influencing legislation and maintaining prohibitions on political campaign contributions. The new restrictions will apply to expenditures made on or after September 1, 2025, and any contract terms that conflict with the new law will be considered void on that date.	89th Legislature Regular Session	3	Crossed Over	False	52	3	12	19	13	Mayes Middleton (R)*, Paul Bettencourt (R)*, Donna Campbell (R)*, Brandon Creighton (R)*, Pete Flores (R)*, Brent Hagenbuch (R)*, Bob Hall (R)*, Adam Hinojosa (R)*, Phil King (R)*, Tan Parker (R)*, Angela Paxton (R)*, Charles Schwertner (R)*, Joan Huffman (R)	Public Funds Related, Local Government Code, Organization Supported Wholly, Spend Public Funds, Public Funds, Government Code, Public Office, Individual Required, Legislation Pending, Providing Information	Government Affairs	187	Referred to State Affairs	03/25/2025	03/20/2025	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=SB19	True	02/20/2025	03/13/2025	Anti LGBT
1868210	TX	SB37	Relating to the governance of public institutions of higher education, including review of curriculum and certain degree and certificate programs, a faculty council or senate, training for members of the governing board, and the establishment of the Texas Higher Education Coordinating Board Office of the Ombudsman; authorizing a civil penalty.	AN ACT relating to the governance of public institutions of higher education, including review of curriculum and certain degree and certificate programs, a faculty council or senate, training for members of the governing board, and the establishment of the Texas Higher Education Coordinating Board Office of the Ombudsman; authorizing a civil penalty.	This bill introduces comprehensive changes to the governance of public higher education institutions in Texas, focusing on several key areas. It requires governing boards to conduct a thorough review of general education curricula every five years, ensuring courses are foundational, prepare students for civic and professional life, and do not include what the bill describes as divisive ideological content. The Texas Higher Education Coordinating Board must now conduct periodic reviews of degree programs, rating them based on return on investment and student debt levels, with low-performing programs potentially facing sanctions or elimination. The bill establishes new guidelines for faculty councils, limiting their role to advisory functions and creating strict rules for their composition and operation. It also strengthens the authority of institutional presidents and governing boards by giving them more direct oversight of curriculum, hiring, and program decisions. Additionally, the bill creates a new Office of the Ombudsman within the Higher Education Coordinating Board to investigate potential compliance issues at institutions, with the power to report unresolved violations to the attorney general. The legislation also mandates more comprehensive training for governing board members and requires annual reporting on institutional decisions, ultimately aiming to increase transparency, accountability, and alignment with state educational priorities.	89th Legislature Regular Session	2	In Committee	False	16	2	0	33	3	Brandon Creighton (R)*, Brian Birdwell (R), Brent Hagenbuch (R)	Ensures Adequate Representation, Family Educational Rights, Internet Live Video, Curriculum Proposals Reviewed, Associate Presiding Officer, Standing Legislative Committee, Higher Education Conducts, Board Considers Important, Determine Recommended Thresholds, Teaches Identity Politics	Education	141	Placed on intent calendar	04/10/2025	04/08/2025	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=SB37	True	03/13/2025	03/13/2025	Anti LGBT
1752039	TX	SB80	Relating to the Texas Sovereignty Act.	AN ACT relating to the Texas Sovereignty Act.	This bill establishes the Texas Sovereignty Act, which creates a new mechanism for the state to challenge and potentially nullify federal actions it considers unconstitutional. The bill creates a 12-member Joint Legislative Committee on Constitutional Enforcement, composed of six representatives from the Texas House and six from the Texas Senate, tasked with reviewing federal laws, executive orders, court decisions, and other federal actions to determine their constitutionality. The committee would evaluate these actions by examining the original intent of the U.S. Constitution, including historical documents like ratifying debates and early congressional understandings. If the committee determines a federal action is unconstitutional, they would submit this finding to the Texas Supreme Court for review. If the Supreme Court agrees, the full legislature would vote on the matter, and if a majority declares the action unconstitutional, the state would effectively nullify that federal action within Texas, prohibiting state and local governments from spending resources to implement it and potentially allowing state officials to prevent its enforcement. The bill also adds a provision to the Civil Practice and Remedies Code allowing Texas courts to issue declaratory judgments about unconstitutional federal actions, with courts instructed to rely on the original understanding of the Constitution rather than previous court interpretations. Ultimately, the bill aims to assert state sovereignty and provide a mechanism for Texas to resist federal actions it believes exceed constitutional limits.	89th Legislature Regular Session	2	In Committee	False	4	1	0	15	1	Bob Hall (R)*	Year Terms Beginning, Forward Official Copies, Incur Public Debt, Spend Public Money, Specific Powers Enumerated, Federal Agency Rule, Grant Declaratory Relief, Enumerated Powers Delegated, Written Opinion Determining, Federal Government Established	Government Affairs	290	Referred to State Affairs	02/03/2025	11/12/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=SB80	True	11/12/2024	11/15/2024	Anti LGBT
1751783	TX	SB84	"Relating to the definition and use of the terms ""male"" and ""female"" for purposes of certain government documents."	"AN ACT relating to the definition and use of the terms ""male"" and ""female"" for purposes of certain government documents."	"This bill proposes to establish a strict biological definition of ""male"" and ""female"" for use in Texas government documents and publications, based on reproductive system characteristics. The bill begins with legislative findings that emphasize biological differences between sexes, including physiological distinctions related to reproduction, physical strength, and vulnerability to violence. It defines ""female"" as an individual with a reproductive system capable of producing ova, and ""male"" as an individual with a reproductive system capable of fertilizing ova. The legislation mandates that all government documents, policies, surveys, questionnaires, reports, publications, notices, and other written or electronic materials produced by governmental entities can only reference two sexes (male and female) when requesting or providing information about an individual's sex. The bill specifically states that an individual's sex is defined as their biological sex at birth and aims to address what the legislature perceives as inconsistencies in court rulings and policy initiatives regarding sex definitions. The provisions are set to take effect on September 1, 2025, and appear to be designed to limit recognition of gender identities beyond the binary male-female classification in official state documentation."	89th Legislature Regular Session	2	In Committee	False	4	1	0	59	1	Bob Hall (R)*	Electronic Material Produced, Historically Suffered Discrimination, Including Sexual Violence, Sexes Leave Females, Biological Differences, Breastfeed Children, Experience Puberty, Government Documents, Individuals Age, Manifest Prior	Government Affairs	294	Referred to State Affairs	02/03/2025	11/12/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=SB84	True	11/12/2024	11/15/2024	Anti LGBT
1751105	TX	SB86	Relating to parental rights in public education and prohibiting instruction regarding sexual orientation or gender identity for public school students.	AN ACT relating to parental rights in public education and prohibiting instruction regarding sexual orientation or gender identity for public school students.	This bill establishes several new parental rights and restrictions in Texas public education, focusing on parents' involvement in and access to information about their children's schooling. The legislation requires school districts to create a grievance procedure that allows parents to file complaints and potentially pursue civil action if issues are not resolved within 30 days, with the potential for courts to award damages and attorneys' fees. The bill mandates that schools notify parents about any changes in services related to a student's mental, emotional, or physical health, and prohibits school employees from discouraging parental knowledge or involvement in critical decisions affecting a student's well-being. Additionally, the bill explicitly prohibits instruction regarding sexual orientation or gender identity in schools and requires parental written consent for students to participate in clubs that promote themes of sexuality, gender, or gender identity. Schools must also provide parents with information about a student's perception of their biological sex and obtain consent before administering student support forms or health-related services. The provisions will take effect for the 2025-2026 school year and apply to both traditional public schools and open-enrollment charter schools, with various state educational agencies required to review and potentially revise guidelines to ensure compliance with the new law.	89th Legislature Regular Session	2	In Committee	False	5	1	0	93	2	Bob Hall (R)*, Kevin Sparks (R)	Class Size Limits, Conduct Constituting Assault, Early Childhood Literacy, Endogenous Hormone Profiles, Mathematics Proficiency Plans, Military Readiness Plans, Open-Enrollment Charter School, Criminal History Records, Prohibit Parental Knowledge, Supportive Learning Environment	Education	189	Co-author authorized	04/08/2025	11/12/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=SB86	True	11/12/2024	01/28/2025	Anti LGBT
1751269	TX	SB87	Relating to parental approval for a student's participation in human sexuality instruction in public schools.	AN ACT relating to parental approval for a student's participation in human sexuality instruction in public schools.	This bill modifies the Texas Education Code to require school districts to obtain written, standalone parental consent before providing human sexuality instruction to students. Specifically, the school district must request written consent from parents at least 14 days before the instruction begins, and this consent request cannot be combined with any other notification or consent form. The bill will apply starting in the 2025-2026 school year and will take effect either immediately if it receives a two-thirds vote in the Texas Legislature, or on September 1, 2025, if it does not receive the immediate voting threshold. By requiring explicit parental consent that is separate from other communications, the bill aims to give parents more direct control and awareness of when their children will receive human sexuality education in public schools.	89th Legislature Regular Session	2	In Committee	False	5	1	0	33	2	Bob Hall (R)*, Kevin Sparks (R)	Human Sexuality Instruction, Written Consent Provided, Written Consent, Education Code, Notice Provided, Parental Approval, Public Schools, School District, School Year, Provided	Education	96	Co-author authorized	04/08/2025	11/12/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=SB87	True	11/12/2024	01/30/2025	Anti LGBT
1751407	TX	SB88	Relating to the prosecution of the criminal offense of sale, distribution, or display of harmful material to a minor.	AN ACT relating to the prosecution of the criminal offense of sale, distribution, or display of harmful material to a minor.	"This bill modifies the legal definition of ""harmful material"" in the Texas Penal Code related to the sale, distribution, or display of such material to minors. Specifically, the bill removes the phrase ""whose dominant theme taken as a whole"" from the definition and eliminates the word ""utterly"" when describing material without redeeming social value for minors. The revised definition maintains three key criteria for determining harmful material: (1) material that appeals to a minor's prurient interest in sex, nudity, or excretion; (2) material that is patently offensive according to prevailing adult community standards regarding what is suitable for minors; and (3) material without redeeming social value for minors. The bill includes a standard legal provision specifying that these changes will only apply to offenses committed on or after the effective date (September 1, 2025), meaning that offenses committed before this date will be governed by the previous version of the law. This modification appears to slightly adjust the legal standard for prosecuting cases involving potentially harmful material distributed to minors by removing some qualifying language from the existing statute."	89th Legislature Regular Session	2	In Committee	False	5	1	0	22	2	Bob Hall (R)*, Kevin Sparks (R)	Adult Community, Dominant Theme, Harmful Material, Means Material, Patently Offensive, Penal Code, Prevailing Standards, Prurient Interest, Redeeming Social, Criminal Offense	Justice	596	Co-author authorized	04/08/2025	11/12/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=SB88	True	11/12/2024	01/30/2025	Anti LGBT
1751179	TX	SB89	Relating to defenses to prosecution for certain criminal offenses involving material or conduct that may be obscene or is otherwise harmful to children.	AN ACT relating to defenses to prosecution for certain criminal offenses involving material or conduct that may be obscene or is otherwise harmful to children.	"This bill modifies two sections of the Texas Penal Code related to defenses in criminal cases involving potentially obscene material or conduct harmful to children. First, it removes the existing language about ""affirmative defense"" for sale, distribution, or exhibition of obscene materials when done for scientific, educational, governmental, or similar purposes. The bill also adds a specific defense for judicial or law enforcement officers who are performing their official duties. In a separate section addressing sexual offenses involving children, the bill eliminates several specific justifications for such conduct (including educational, medical, psychological, and legislative purposes) and narrows the acceptable defenses to three scenarios: being married to the child at the time of the offense, acting for a judicial or law enforcement purpose, or being no more than two years older than the child. The changes will only apply to offenses committed on or after September 1, 2025, with prior offenses still governed by the law in effect at the time they were committed."	89th Legislature Regular Session	2	In Committee	False	4	1	0	26	1	Bob Hall (R)*	Bona Fide, Official Duties, Penal Code, Similar Justification, Years Older, Offense Occurred, Offense Committed, Affirmative Defense, Offense, Affirmative	Justice	369	Referred to Criminal Justice	02/03/2025	11/12/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=SB89	True	11/12/2024	01/30/2025	Anti LGBT
1751520	TX	SB93	Relating to complaint information and to rulemaking and disciplinary procedures of the Texas Medical Board.	AN ACT relating to complaint information and to rulemaking and disciplinary procedures of the Texas Medical Board.	This bill modifies the rulemaking and complaint procedures for the Texas Medical Board (TMB), introducing several key changes. The bill requires the TMB to hold public hearings before adopting rules, with exceptions for emergency rules. It significantly restricts who can file complaints against medical license holders, limiting complaints to patients, those directly involved in a patient's care, or individuals with direct personal knowledge of an incident. The bill mandates that complaints from non-patients must be in writing and include a sworn affidavit attesting to the truthfulness of the complaint. The TMB must now complete complaint investigations within 120 days, with a possible 30-day extension, and is generally prohibited from investigating complaints about incidents older than three years or involving patients who were minors at the time, unless specific conditions are met. The bill also changes the expert physician review process, requiring five expert reviewers from the same medical specialty to independently review complaints and vote on whether a physician's actions fall below an acceptable standard of care. Notably, disciplinary action can only be taken if at least three-fourths of the expert reviewers determine that the physician's actions were below standard. Additionally, the bill modifies rules around informal settlement conferences and removes the board's previous ability to appeal administrative law judge findings, requiring the board to issue a final order based on those findings.	89th Legislature Regular Session	2	In Committee	False	4	1	0	29	1	Bob Hall (R)*	Extenuating Circumstances Prevent, Sign Prominently Displayed, Rules Governing Appointment, Board Randomly Select, Provided Separate Copies, Regular Telephone Number, Subsequent Legal Proceeding, Expert Physician Panel, Complaint Involving Conduct, Emergency Rule Adopted	Health and Social Services	147	Referred to Health & Human Services	02/03/2025	11/12/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=SB93	False	11/12/2024	11/15/2024	Anti LGBT
1751510	TX	SB112	Relating to parental rights in public education.	AN ACT relating to parental rights in public education.	This bill expands parental rights in public education by modifying existing Texas Education Code provisions. The bill requires school districts to provide parents with access to both written and electronic records about their children, including an expanded list of documents such as attendance records, test scores, grades, disciplinary records, counseling records, psychological records, and records related to learning difficulties. Additionally, the bill mandates that school district employees must obtain written parental consent before conducting psychological examinations, administering student well-being questionnaires or health screening forms, or recording a child's image or voice, with an exception for examinations or treatments required by special education laws or state and federal regulations. The legislation aims to increase parental involvement and transparency in their children's educational experience by ensuring parents have comprehensive access to their child's school-related information and providing them with more control over certain evaluative or documentary processes. If passed, the bill would take effect immediately if it receives a two-thirds vote in the Texas legislature, or on September 1, 2025, if it does not receive the immediate-effect threshold.	89th Legislature Regular Session	3	Crossed Over	False	28	3	6	41	1	Bob Hall (R)*	School Counselor Evaluations, Including Information Collected, Immunization Information, School District, Attendance Records, Disciplinary Records, Education Code, Electronic Records, Parental Rights, Public Education	Education	114	Received from the Senate	03/27/2025	03/26/2025	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=SB112	False	11/12/2024	01/30/2025	Anti LGBT
1752139	TX	SB113	Relating to parental consent for certain activities engaged in by a school district employee or contractor with respect to the parent's child.	AN ACT relating to parental consent for certain activities engaged in by a school district employee or contractor with respect to the parent's child.	This bill modifies the Texas Education Code to strengthen parental consent requirements for school district employees and contractors regarding psychological examinations, tests, treatments, and recordings of children. The bill expands the existing consent law by explicitly including school district contractors alongside employees and requiring written informed consent each time before conducting psychological or psychiatric examinations, tests, or treatments. The bill provides detailed definitions of what constitutes a psychological or psychiatric examination, test, or treatment, which broadly includes surveys, screenings, or methods embedded in academic lessons that seek to elicit information about a child's attitudes, feelings, or mental state. The legislation clarifies that employees and contractors can still verbally inquire about a child's general well-being and conduct academic lessons that do not directly probe into a child's mental or emotional state. The bill maintains existing exceptions for consent, such as recordings for safety, extracurricular activities, classroom instruction, media coverage, and student safety purposes. Additionally, the bill requires school districts to retain the written informed consent as part of the child's educational records. The act will take effect immediately if it receives a two-thirds vote in the Texas Legislature, or otherwise on September 1, 2025.	89th Legislature Regular Session	2	In Committee	False	4	1	0	22	1	Bob Hall (R)*	Regular Classroom Instruction, Written Informed Consent, School District Employee, School District, Affect Behavioral, Condition Thought, Education Code, Elicit Information, Parental Consent, Special Education	Education	119	Referred to Education K-16	02/03/2025	11/12/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=SB113	True	11/12/2024	11/15/2024	Anti LGBT
1750952	TX	SB115	Relating to civil liability for, governmental health plan coverage of, and public funding for gender modification procedures and treatments.	AN ACT relating to civil liability for, governmental health plan coverage of, and public funding for gender modification procedures and treatments.	This bill proposes comprehensive restrictions on gender modification medical procedures and treatments in Texas, focusing on three main areas: civil liability, government health plan coverage, and public funding. The bill defines gender modification procedures broadly, including surgeries like castration, hysterectomy, and hormone treatments that alter biological sex characteristics. It introduces strict liability for health insurers and medical providers, meaning they can be held financially responsible for lifetime medical costs associated with these procedures. The legislation prohibits governmental entities from using public funds for such treatments and bars specific state health plans (including Medicaid and child health plans) from covering gender modification procedures. However, the bill provides exceptions for individuals born with verified genetic disorders of sex development or those who do not have typical sex chromosome structures. The bill creates new legal frameworks that impose significant financial risks on healthcare providers and insurers offering these treatments, effectively making it extremely challenging to access gender modification procedures in Texas. The provisions will take effect on September 1, 2025, and apply to health benefit plans and potential legal actions from that date forward. The legislative findings suggest the bill is motivated by concerns about potential financial motivations in the medical community and potential long-term health impacts of such procedures.	89th Legislature Regular Session	2	In Committee	False	4	1	0	75	1	Bob Hall (R)*	Diseased Body Part, Health Care Facilities, Health Care Provider, Gender Modification Procedure, Gender Modification Procedures, Health Care Procedure, Health Benefit Plan, Public Money Sec, Basic Coverage Plan, Basic Plan	Government Affairs	305	Referred to State Affairs	02/03/2025	11/12/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=SB115	False	11/12/2024	11/13/2024	Anti LGBT
1750738	TX	SB116	Relating to the statute of limitations on a health care liability claim involving certain gender modification drugs provided to and procedures performed on a minor.	AN ACT relating to the statute of limitations on a health care liability claim involving certain gender modification drugs provided to and procedures performed on a minor.	This bill modifies the statute of limitations for health care liability claims specifically related to gender modification medical treatments for minors. Under the proposed law, for claims involving puberty suppression drugs, cross-sex hormones, gender transition surgeries, or other medical procedures performed on a minor, the statute of limitations is extended until the claimant turns 30 years old, provided the claim is based on malpractice and the claimant was a minor when the medical treatment occurred. This is a significant change from the previous general statute of limitations, which typically required claims to be filed within two years of the medical treatment or by a minor's 14th birthday, and mandated that all health care liability claims be brought within 10 years of the act or omission. The bill will apply only to causes of action that accrue on or after September 1, 2025, giving specific legal recourse to individuals who received gender modification medical treatments as minors, allowing them a longer period to potentially file a medical malpractice claim.	89th Legislature Regular Session	2	In Committee	False	4	1	0	46	2	Bob Hall (R)*, Mayes Middleton (R)*	Health Care Treatment, Gender Modification Drugs, Gender Reassignment, Gender Transitioning, Cross-Sex  Hormone, Legal Disability, Remedies Code, General Statute, Medical  Procedure, Procedures Performed	Government Affairs	218	Referred to State Affairs	02/03/2025	11/12/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=SB116	False	11/12/2024	11/13/2024	Anti LGBT
1751598	TX	SB126	Relating to studies or surveys on children's sexual behavior conducted at or by a public primary or secondary school, a public institution of higher education, a prescription drug manufacturer, a research entity, or another person; creating criminal offenses; imposing civil penalties.	AN ACT relating to studies or surveys on children's sexual behavior conducted at or by a public primary or secondary school, a public institution of higher education, a prescription drug manufacturer, a research entity, or another person; creating criminal offenses; imposing civil penalties.	This bill prohibits conducting studies or surveys about children's sexual behavior in various educational and research settings, imposing strict criminal and civil penalties for violations. Specifically, the bill prevents school districts, institutions of higher education, prescription drug manufacturers, and research entities from conducting studies or surveys about a child's sexual behavior without explicit written consent from a parent or guardian. If someone violates these prohibitions, they would commit a state jail felony and face civil penalties ranging from $1,000 to $5,000 for each child unlawfully included in the study or survey. The attorney general is authorized to investigate potential violations and pursue civil penalties. The bill requires that if any information disclosed during such a study indicates child abuse or neglect, it must be reported according to existing family code guidelines. The provisions apply broadly across public schools, higher education institutions, and research entities, creating a comprehensive prohibition on unauthorized studies of children's sexual behavior. The bill is set to take effect on September 1, 2025, giving institutions time to adjust their research practices to comply with the new restrictions.	89th Legislature Regular Session	2	In Committee	False	4	1	0	19	1	Bob Hall (R)*	Creating Criminal Offenses, Imposing Civil Penalties, Sexual Behavior Conducted, Sexual Behavior, Criminal Penalty, Civil  Penalty, Civil Penalty, Higher Education, Public Primary, Secondary School	Health and Social Services	134	Referred to Health & Human Services	02/03/2025	11/12/2024	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=SB126	False	11/12/2024	11/15/2024	Anti LGBT
1750838	TX	SB240	Relating to the designation and use of certain spaces and facilities according to biological sex; authorizing a civil penalty and a private civil right of action.	AN ACT relating to the designation and use of certain spaces and facilities according to biological sex; authorizing a civil penalty and a private civil right of action.	This bill, known as the Texas Women's Privacy Act, establishes detailed regulations regarding the use of multiple-occupancy private spaces (such as restrooms, locker rooms, and changing rooms) in state and local government facilities based on an individual's biological sex. The bill defines biological sex as the physical condition determined by sex organs, chromosomes, and original birth certificate, and requires that these spaces be designated exclusively for individuals of the same biological sex. Political subdivisions and state agencies must take reasonable steps to prevent individuals from using spaces designated for a different biological sex, with some limited exceptions for custodial, maintenance, emergency, or caregiving purposes. The bill imposes civil penalties of $5,000 for a first violation and $25,000 for subsequent violations, and allows residents to file complaints with the Attorney General. Additionally, the bill creates a private civil right of action for individuals affected by violations, enabling them to seek declaratory and injunctive relief. The bill also includes a unique fee-shifting provision that would require anyone seeking to prevent enforcement of biological sex-based space regulations to potentially pay the legal costs of the prevailing party. The law is set to take effect on September 1, 2025, and applies specifically to government-owned or controlled facilities, with special provisions for correctional facilities and family violence shelters.	89th Legislature Regular Session	2	In Committee	False	16	2	0	69	3	Mayes Middleton (R)*, Bob Hall (R), Kevin Sparks (R)	Crime Fund Established, Supporting Documents Related, Junior College District, Multiple-Occupancy Private Space, Single-Occupancy Private Space, Human Resources Code, Previously Found Liable, Provision Expressly Waives, Single Toilet Restroom, Sleeping Quarters Designed	Government Affairs	402	Placed on intent calendar	04/16/2025	04/14/2025	https://capitol.texas.gov/BillLookup/History.aspx?LegSess=89R&Bill=SB240	True	11/12/2024	11/14/2024	Anti LGBT
